TIME,HOST_CPU,SPU_CPU,HOST_DISK,SPU_DISK,HOST_MEMORY,SPU_MEMORY
17:25:08,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:25:19,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:25:29,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:25:39,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:25:49,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:25:59,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:26:09,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:26:19,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
17:26:29,0.9999999776482582,0.0,0.0,0.0,3.999999910593033,5.999999741713205
