TIME,APPLICATION,SHAREDSORT,LOCKLIST,PACKAGECACHE,PRIVATE
17:22:26,218752,989248,48256,4352,32896
17:22:36,218944,991296,48256,4480,32896
17:22:47,219072,989248,48256,4480,32896
17:22:58,219456,990272,48256,4480,32896
17:23:09,221824,990400,48256,4480,32896
17:23:20,222144,990400,48256,4480,32896
17:23:30,222400,990400,48256,4480,32896
17:23:41,223360,1020864,48256,4672,32896
17:23:52,223616,990272,48256,4672,32896
17:24:03,224064,990272,48256,4672,32896
17:24:14,224192,990272,48256,4672,32896
17:24:24,224704,990272,48256,4672,32896
17:24:34,231936,954176,48256,4864,33216
17:24:45,233856,958272,48256,4864,33216
17:24:56,234112,959296,48256,4864,33216
17:25:06,234496,959296,48256,4864,33216
17:25:16,270400,1333056,48256,4864,33216
17:25:26,270528,1302720,48256,4864,33216
17:25:36,270528,1298112,48256,4864,33216
17:25:47,270592,1284544,48256,4864,33216
17:25:58,270528,1277376,48256,4864,33088
17:26:09,270848,1269184,48256,4928,33088
17:26:20,270976,1261760,48256,4928,33088
17:26:30,271104,1258688,48256,4928,33088
17:26:41,271296,1246400,48256,5056,33088
17:26:52,271552,1241280,48256,5184,33088
17:27:02,271936,1236672,48256,5184,33088
17:27:12,272192,1230272,48256,5184,33088
17:27:23,272576,1225408,48256,5184,33088
17:27:34,272960,1221952,48256,5184,33088
17:27:45,273216,1220544,48256,5312,33088
17:27:55,273600,1217728,48256,5504,33088
17:28:06,273856,1215936,48256,5760,33088
17:28:17,274112,1212352,48256,5888,33088
17:28:27,275008,1209664,48256,6080,33088
17:28:38,275584,1206592,48256,6080,33088
17:28:49,276160,1204864,48256,6208,33088
17:29:00,276864,1195328,48256,6336,33088
17:29:11,343232,1199936,48256,6464,33088
17:29:22,345792,1222592,48256,6464,33088
17:29:33,349376,1239104,48256,6464,33088
17:29:43,348992,1249920,48256,6464,33088
17:29:54,349440,1243264,48256,6784,33088
17:30:05,351296,1254336,48256,6784,33088
17:30:15,351232,1251264,48256,6912,33088
17:30:25,353408,1294400,48256,6912,33088
17:30:36,353472,1245824,48256,6912,33088
17:30:46,352192,1235840,48256,6912,33088
17:30:57,352576,1237632,48256,6912,33088
17:31:07,352064,1243264,48256,6912,33088
17:31:18,354752,1332096,48256,6912,33088
17:31:28,355904,1242240,48256,6912,33088
17:31:38,355712,1249152,48256,6912,33088
17:31:48,357760,1231744,48256,6912,33088
17:31:58,357888,1255872,48256,6912,33088
17:32:09,357824,1256768,48256,6912,33088
17:32:20,359744,1254080,48256,6912,33088
17:32:30,358208,1262912,48256,6912,33088
17:32:40,358336,1327872,48256,6912,33088
17:32:51,359680,1253312,48256,6912,33088
17:33:02,359680,1241408,48256,6912,33088
17:33:13,363904,1238272,48256,6912,33088
17:33:24,364736,1262720,48256,6912,33088
17:33:35,367232,1251200,48256,6912,33088
17:33:45,367360,1264000,48256,6912,33088
17:33:55,366976,1469760,48256,6912,33088
17:34:06,367680,1275648,48256,6912,33088
17:34:17,368192,1272832,48256,6912,33088
17:34:28,369728,1186432,48256,6912,33088
17:34:39,372864,1262336,48256,6912,33088
17:34:49,372480,1275648,48256,6912,33088
17:34:59,374208,1273472,48256,6912,33088
17:35:09,375936,1262720,48256,6912,33088
17:35:19,375744,1268608,48256,6912,33088
17:35:29,375744,1269504,48256,6912,33088
17:35:39,376000,1177920,48256,6912,33088
17:35:49,376704,1278016,48256,6912,33088
17:35:59,376704,1272768,48256,6912,33088
17:36:09,376512,1287488,48256,6912,33088
17:36:19,377024,1275328,48256,6912,33152
17:36:29,379136,1273472,48256,6912,33152
17:36:39,379200,1280256,48256,6912,33152
17:36:49,379904,1276544,48256,6912,33152
17:36:59,380608,1267392,48256,6912,33152
17:37:09,381376,1279168,48256,6912,33152
17:37:19,385856,1489536,48256,6912,33152
17:37:29,387264,1276928,48256,6912,33152
17:37:39,388480,1288832,48256,6912,33152
17:37:49,388480,1582336,48256,6912,33152
17:37:59,389696,2511616,48256,6912,33152
17:38:09,393280,2938688,48256,6912,33152
17:38:19,395648,3083904,48256,6912,33152
17:38:29,396160,3282304,48256,6912,33152
17:38:39,396864,3305024,48256,6912,33152
17:38:49,396160,3346112,48256,6912,33152
17:38:59,396864,3513536,48256,6912,33152
17:39:09,398976,3341504,48256,6912,33152
17:39:19,398976,3325440,48256,6912,33152
17:39:29,398976,3350720,48256,6912,33152
17:39:39,398976,3331328,48256,6912,33152
17:39:49,398976,3323456,48256,6912,33152
17:39:59,399680,3334400,48256,6912,33152
17:40:09,400384,3336384,48256,6912,33152
17:40:19,404160,3329600,48256,6912,33152
17:40:29,404160,3343616,48256,6912,33152
17:40:39,404864,3326528,48256,6912,33152
17:40:49,404864,3321856,48256,6912,33152
17:40:59,404864,3329024,48256,6912,33152
17:41:09,405568,3368576,48256,6912,33152
17:41:19,406720,3332032,48256,6912,33152
17:41:29,407424,3353216,48256,6912,33152
17:41:39,408128,3335104,48256,6912,33152
17:41:49,409536,3358272,48256,6912,33152
17:41:59,411584,3334656,48256,6912,33152
