TIME,APPLICATION,SHAREDSORT,LOCKLIST,PACKAGECACHE,PRIVATE
14:57:32,199040,3183296,136000,1856,80832
14:57:34,199296,3183296,136000,1856,80832
14:57:36,199552,3183296,136000,1856,80832
14:57:38,205952,2710976,136000,1856,80832
14:57:40,205952,2698688,136000,1856,80832
14:57:42,205952,2700736,136000,1856,80832
14:57:44,205952,2699712,136000,1856,80832
14:57:46,205952,2700736,136000,1856,80832
14:57:48,205952,2699712,136000,1856,80832
14:57:50,205952,2698688,136000,1856,80832
14:57:52,205952,2701760,136000,1856,80832
14:57:54,205952,2707904,136000,1856,80832
14:57:56,205952,2706880,136000,1856,80832
14:57:58,205952,2706880,136000,1856,80832
14:58:00,205952,2705856,136000,1856,80832
14:58:02,205952,2707904,136000,1856,80832
14:58:04,205952,2706880,136000,1856,80832
14:58:06,205952,2706880,136000,1856,80832
14:58:08,205952,2706880,136000,1856,80832
14:58:10,205952,2714048,136000,1856,81344
14:58:12,205952,2714048,136000,1856,81344
14:58:14,205952,2713024,136000,1856,81344
14:58:16,205952,2712000,136000,1856,81344
14:58:18,205952,2710976,136000,1856,81344
14:58:20,205952,2709952,136000,1856,81344
14:58:22,205952,2709952,136000,1856,81344
14:58:24,205952,2709952,136000,1856,81344
14:58:26,205952,2715072,136000,1856,81344
14:58:28,205952,2715072,136000,1856,81344
14:58:30,205952,2715072,136000,1856,81344
14:58:32,206208,2715072,136000,1856,81344
14:58:34,206208,2715072,136000,1856,81344
14:58:36,206208,2715072,136000,1856,81344
14:58:38,206208,2715072,136000,1856,81344
14:58:40,206464,2714048,136000,1856,81344
14:58:42,206720,2713024,136000,1856,81344
14:58:44,206784,2719168,136000,1856,81344
14:58:46,206848,2721216,136000,1856,81344
14:58:48,207104,2720192,136000,1856,81344
14:58:50,207360,2719168,136000,1856,81344
14:58:52,207360,2719168,136000,1856,81344
14:58:54,207552,2719168,136000,1856,81344
14:58:56,207552,2716096,136000,1856,81344
14:58:58,207552,2715072,136000,1856,81600
14:59:00,207744,2715072,136000,1856,81344
14:59:02,207872,2715072,136000,1856,81344
14:59:04,207936,2715072,136000,1856,81344
14:59:06,207936,2715072,136000,1856,81344
14:59:08,207936,2715072,136000,1856,80896
14:59:10,208192,2715072,136000,1856,81344
14:59:12,208256,2715072,136000,1856,81344
14:59:14,208256,2715072,136000,1856,81344
14:59:16,208256,2715072,136000,1856,81344
14:59:19,208448,2714048,136000,1856,81344
14:59:21,208512,2714048,136000,1856,81344
14:59:23,208576,2714048,136000,1856,81344
14:59:25,208576,2713024,136000,1856,81344
14:59:27,208704,2712000,136000,1856,81344
14:59:29,208960,2722240,136000,1856,81344
14:59:31,208960,2721216,136000,1856,81344
14:59:33,209024,2718144,136000,1856,81344
14:59:35,209088,2717120,136000,1856,81344
14:59:37,209088,2715072,136000,1856,81344
14:59:39,209280,2715072,136000,1856,81344
14:59:41,209280,2715072,136000,1856,81344
14:59:43,209472,2714048,136000,1856,81344
14:59:45,209536,2714048,136000,1856,81344
14:59:47,209600,2714048,136000,1856,81344
14:59:49,209664,2713024,136000,1856,81344
14:59:51,209728,2713024,136000,1856,81344
14:59:53,209792,2713024,136000,1856,81344
14:59:55,209792,2713024,136000,1856,81344
14:59:57,209920,2712000,136000,1856,81344
14:59:59,209984,2712000,136000,1856,81344
15:00:01,210112,2710976,136000,1856,81344
15:00:03,210176,2710976,136000,1856,81344
15:00:05,210240,2710976,136000,1856,81344
15:00:07,210240,2710976,136000,1856,81600
15:00:09,210240,2710976,136000,1856,81408
15:00:11,210240,2710976,136000,1856,81856
15:00:13,210304,2710976,136000,1856,81856
15:00:15,210496,2709952,136000,1856,81856
15:00:17,210880,2713024,136000,1856,81856
15:00:19,210944,2713024,136000,1856,81856
15:00:21,211008,2713024,136000,1856,81856
15:00:23,211072,2713024,136000,1856,81856
15:00:25,211456,2712000,136000,1856,82112
15:00:27,211712,2710976,136000,1856,81856
15:00:29,211712,2709952,136000,1856,81856
15:00:31,211904,2708928,136000,1856,81856
15:00:33,212416,2707904,136000,1856,81856
15:00:35,212736,2709952,136000,1856,81344
15:00:37,212864,2712000,136000,1856,81344
15:00:39,213056,2710976,136000,1856,81600
15:00:41,213120,2709952,136000,1856,81344
15:00:43,213120,2709952,136000,1856,81344
15:00:45,213248,2709952,136000,1856,81344
15:00:47,213376,2710976,136000,1856,81344
15:00:49,213568,2712000,136000,1856,81344
15:00:51,213568,2710976,136000,1856,81344
15:00:53,213632,2710976,136000,1856,81600
15:00:55,213824,2710976,136000,1856,81344
15:00:57,213952,2709952,136000,1856,81344
15:00:59,214016,2709952,136000,1856,81344
15:01:01,214016,2709952,136000,1856,81344
15:01:03,214336,2712000,136000,1856,81344
15:01:05,214464,2712000,136000,1856,81344
15:01:07,214464,2712000,136000,1856,81600
15:01:09,214592,2712000,136000,1856,81088
15:01:11,214656,2710976,136000,1856,81344
15:01:13,214720,2710976,136000,1856,81344
15:01:15,214912,2710976,136000,1856,81344
15:01:17,215040,2709952,136000,1856,81344
15:01:19,215168,2709952,136000,1856,81344
15:01:21,215296,2709952,136000,1856,81344
15:01:23,215296,2709952,136000,1856,81344
15:01:25,215424,2709952,136000,1856,81344
15:01:27,215552,2708928,136000,1856,81344
15:01:29,217856,2707904,136000,1856,81344
15:01:31,235200,2814336,136000,1856,81344
15:01:33,237952,2814336,136000,1856,81344
15:01:35,247808,2986304,136000,1856,81344
15:01:37,273600,2979136,136000,1856,81344
15:01:39,276032,2979136,136000,1856,81344
15:01:41,276032,2979136,136000,1856,81344
15:01:43,276032,2979136,136000,1856,81344
15:01:45,275072,2979136,136000,1856,81344
15:01:47,274880,2979136,136000,1856,81344
15:01:49,274688,2979136,136000,1856,81344
15:01:51,274496,2979136,136000,1856,81344
15:01:53,274752,2981184,136000,1856,81344
15:01:55,275456,2981184,136000,1856,81344
15:01:57,275456,2981184,136000,1856,81344
15:01:59,276160,2982208,136000,1856,81600
